0,3.535952,0.1171875
20,2.8768172,0.125
40,2.7304163,0.1328125
60,2.3757,0.203125
80,2.1962943,0.2421875
100,2.3583105,0.2265625
120,2.3290355,0.21875
140,1.9694123,0.3125
160,1.98811,0.2890625
180,1.8596113,0.328125
200,1.9608833,0.3671875
220,1.853261,0.3828125
240,1.7035214,0.484375
260,1.8686123,0.34375
280,1.6166236,0.5
300,1.669389,0.421875
320,1.6475909,0.4453125
340,1.5633314,0.4609375
360,1.635849,0.515625
380,1.4305677,0.5390625
400,1.6799586,0.4296875
420,1.5380169,0.5625
440,1.4080268,0.609375
460,1.4903908,0.5625
480,1.2789967,0.578125
500,1.4412338,0.5
520,1.476763,0.4921875
540,1.3949678,0.5390625
560,1.2673807,0.53125
580,1.2494382,0.6484375
600,1.3235972,0.5625
620,1.1957461,0.6328125
640,1.2058353,0.65625
660,1.2495961,0.5546875
680,1.3025765,0.578125
700,1.488821,0.546875
720,1.2178096,0.578125
740,1.1892927,0.5703125
760,1.2416618,0.6015625
780,1.2333425,0.5546875
800,1.2164836,0.625
820,1.0004919,0.6484375
840,1.1993101,0.6171875
860,1.0862746,0.6328125
880,1.2714788,0.5859375
900,1.0591159,0.703125
920,0.9632406,0.65625
940,1.1225147,0.59375
960,1.1514018,0.6015625
980,1.1287737,0.6484375
1000,1.2937442,0.6484375
1020,1.1943424,0.5859375
1040,1.1159246,0.6484375
1060,0.85659033,0.7421875
1080,0.99560535,0.6171875
1100,1.025638,0.625
1120,0.9787859,0.6953125
1140,1.0244467,0.6171875
1160,0.91972315,0.734375
1180,1.1701531,0.6328125
1200,0.9884801,0.6953125
1220,1.1014407,0.6484375
1240,1.014637,0.6484375
1260,0.979332,0.6796875
1280,1.1525505,0.609375
1300,1.052951,0.578125
1320,1.0800085,0.6171875
1340,1.0520838,0.6328125
1360,1.0190952,0.6640625
1380,0.96075296,0.7265625
1400,1.0025429,0.640625
1420,0.9877459,0.6640625
1440,1.0729218,0.6875
1460,0.9977304,0.6875
1480,0.67342067,0.7734375
1500,0.97775495,0.6640625
1520,0.9047952,0.6875
1540,1.022359,0.671875
1560,1.0325222,0.640625
1580,1.1654812,0.5859375
1600,0.9534334,0.734375
1620,1.0290558,0.7109375
1640,1.1267375,0.5703125
1660,1.0017723,0.6875
1680,0.8816536,0.6875
1700,1.1210086,0.6328125
1720,0.8883431,0.734375
1740,0.82551676,0.734375
1760,0.9884955,0.6796875
1780,0.9731729,0.703125
1800,0.99738973,0.6875
1820,0.7548466,0.7578125
1840,0.8635229,0.71875
1860,0.82205564,0.71875
1880,0.9537979,0.6953125
1900,0.7937911,0.75
1920,0.6224639,0.8046875
1940,0.9998661,0.671875
1960,0.73314637,0.796875
1980,0.9889507,0.609375
2000,0.84055054,0.71875
2020,0.87821406,0.6796875
2040,0.88966894,0.7265625
2060,0.8611419,0.7109375
