0,3.8227496,0.15625
20,1.7181727,0.421875
40,1.5169272,0.484375
60,1.4091918,0.546875
80,1.0714843,0.6796875
100,1.1730387,0.609375
120,1.0480793,0.6640625
140,0.9689804,0.671875
160,0.949638,0.6796875
180,0.8409083,0.7734375
200,0.76502085,0.75
220,0.9353008,0.6796875
240,0.85543793,0.75
260,0.80249083,0.75
280,0.7137984,0.7890625
300,0.71021914,0.71875
320,0.7668116,0.765625
340,0.5794307,0.8515625
360,0.7069146,0.7890625
380,0.8582225,0.734375
400,0.54912657,0.8671875
420,0.5740259,0.8046875
440,0.7152325,0.796875
460,0.6991951,0.78125
480,0.71440977,0.7734375
500,0.6533905,0.78125
520,0.6011394,0.796875
540,0.723804,0.7734375
560,0.49364895,0.8828125
580,0.6472614,0.78125
600,0.59103847,0.8125
620,0.47590733,0.8359375
640,0.6898276,0.8125
660,0.5307369,0.8515625
680,0.5596084,0.8515625
700,0.7057315,0.78125
720,0.47846383,0.8671875
740,0.4131909,0.8828125
760,0.47264546,0.8515625
780,0.4838976,0.828125
800,0.616253,0.8046875
820,0.5641974,0.8125
840,0.44391787,0.8671875
860,0.561748,0.8203125
880,0.5583595,0.7734375
900,0.4387728,0.8671875
920,0.46566638,0.8515625
940,0.3604215,0.875
960,0.4049586,0.890625
980,0.45925918,0.875
1000,0.6608836,0.7734375
1020,0.39263022,0.90625
1040,0.54792553,0.8046875
1060,0.3744587,0.859375
1080,0.38308775,0.8828125
1100,0.3764397,0.8671875
1120,0.49564087,0.8515625
1140,0.68052834,0.7890625
1160,0.48352298,0.8671875
1180,0.4694481,0.8671875
1200,0.4062938,0.875
1220,0.38697436,0.890625
1240,0.50975215,0.8515625
1260,0.49096483,0.8125
1280,0.52358913,0.8359375
1300,0.41359958,0.8671875
1320,0.28051835,0.921875
1340,0.54318416,0.8359375
1360,0.4239676,0.8671875
1380,0.50435954,0.875
1400,0.3925107,0.8828125
1420,0.5045267,0.8359375
1440,0.40080667,0.875
1460,0.37783143,0.859375
1480,0.37612766,0.875
1500,0.7118759,0.7890625
1520,0.4696032,0.8515625
1540,0.4688065,0.8359375
1560,0.45507586,0.8359375
1580,0.49826425,0.8125
1600,0.4174807,0.8359375
1620,0.42359865,0.8671875
1640,0.4222154,0.859375
1660,0.5226008,0.859375
1680,0.45026934,0.875
1700,0.4020666,0.890625
1720,0.3535095,0.84375
1740,0.49810982,0.8359375
1760,0.30340365,0.9140625
1780,0.41285068,0.875
1800,0.27251804,0.9375
1820,0.5083858,0.8203125
1840,0.42836845,0.8671875
1860,0.3943795,0.84375
1880,0.48278844,0.8359375
1900,0.42488807,0.84375
1920,0.3715508,0.890625
1940,0.32766002,0.9140625
1960,0.33181748,0.8828125
1980,0.314875,0.90625
2000,0.40253678,0.859375
2020,0.35654458,0.8828125
2040,0.35542357,0.875
2060,0.36627907,0.890625
2080,0.35359022,0.890625
2100,0.3163985,0.8984375
2120,0.40124285,0.890625
2140,0.37795967,0.875
2160,0.27940768,0.9375
2180,0.37566438,0.8515625
2200,0.37569913,0.890625
2220,0.31368506,0.8984375
2240,0.25350717,0.921875
2260,0.35951874,0.890625
2280,0.3388983,0.90625
2300,0.35383022,0.875
2320,0.27599332,0.921875
2340,0.3640746,0.8671875
2360,0.25073054,0.9296875
2380,0.38013726,0.8984375
2400,0.33970222,0.875
2420,0.3758201,0.8828125
2440,0.20113412,0.953125
2460,0.28841513,0.9296875
2480,0.41436648,0.8828125
2500,0.30718863,0.8984375
2520,0.31883276,0.890625
2540,0.4361728,0.8671875
2560,0.29213786,0.921875
2580,0.36241314,0.8671875
2600,0.3880815,0.90625
2620,0.33575678,0.9140625
2640,0.32906485,0.8984375
2660,0.3446399,0.8671875
2680,0.30345798,0.890625
2700,0.2021477,0.9375
2720,0.30085284,0.90625
2740,0.40028882,0.859375
2760,0.44129393,0.875
2780,0.40337363,0.8671875
2800,0.42713428,0.8359375
2820,0.31641084,0.90625
2840,0.35352522,0.9140625
2860,0.30407542,0.890625
2880,0.36621708,0.90625
2900,0.3803385,0.890625
2920,0.25789893,0.9296875
2940,0.41975206,0.875
2960,0.34570137,0.875
2980,0.41547126,0.875
3000,0.2071957,0.9140625
3020,0.1660058,0.9609375
3040,0.45486122,0.84375
3060,0.2485092,0.9140625
3080,0.2761284,0.921875
3100,0.33444238,0.890625
3120,0.46257895,0.8125
3140,0.27438012,0.9140625
3160,0.32310238,0.890625
3180,0.35748664,0.8984375
3200,0.30222827,0.9140625
3220,0.24205367,0.9375
3240,0.44885057,0.8515625
3260,0.26007724,0.9140625
3280,0.21472165,0.9375
3300,0.34146708,0.9140625
3320,0.25187573,0.921875
3340,0.38937408,0.8828125
3360,0.19673038,0.953125
3380,0.32655042,0.875
3400,0.28172612,0.921875
3420,0.19297789,0.9296875
3440,0.3671277,0.890625
3460,0.3156512,0.8828125
3480,0.38543585,0.875
3500,0.30784613,0.90625
3520,0.34485766,0.890625
3540,0.2689808,0.921875
3560,0.30417028,0.90625
3580,0.29469103,0.90625
3600,0.27878007,0.890625
