0,3.4765813,0.09375
20,2.0098796,0.34375
40,1.5099459,0.484375
60,1.5817066,0.4453125
80,1.434124,0.5
100,1.3121723,0.5625
120,1.4299542,0.53125
140,1.2841282,0.546875
160,1.1435254,0.59375
180,1.1166904,0.59375
200,1.0618327,0.5703125
220,1.035614,0.65625
240,1.059982,0.6484375
260,0.89023334,0.703125
280,0.88804686,0.6875
300,1.0103195,0.640625
320,0.8830671,0.6953125
340,0.863003,0.71875
360,0.79404986,0.734375
380,0.8983916,0.7265625
400,0.8974198,0.6953125
420,0.78147113,0.7734375
440,0.73084164,0.796875
460,0.73821634,0.78125
480,0.7676493,0.7421875
500,0.7639819,0.7421875
520,0.7777937,0.7578125
540,0.86082095,0.671875
560,0.6992505,0.7578125
580,0.66387475,0.7890625
600,0.69787145,0.765625
620,0.67916423,0.796875
640,0.72959065,0.7421875
660,0.8455395,0.7109375
680,0.681566,0.765625
700,0.65347517,0.7890625
720,0.86544764,0.71875
740,0.8522773,0.7109375
760,0.7112626,0.7578125
780,0.7556774,0.7421875
800,0.76716405,0.75
820,0.7968222,0.7265625
840,0.6103182,0.7734375
860,0.67289484,0.7890625
880,0.69732165,0.6875
900,0.66011506,0.796875
920,0.668109,0.8046875
940,0.61575633,0.8125
960,0.6205729,0.8203125
980,0.55354595,0.8046875
1000,0.44977447,0.859375
1020,0.6478772,0.78125
1040,0.6387811,0.765625
1060,0.6142016,0.8125
1080,0.5390289,0.84375
1100,0.59949577,0.8359375
1120,0.56128675,0.796875
1140,0.48223665,0.8515625
1160,0.5274987,0.8515625
1180,0.49771503,0.8359375
1200,0.6229439,0.78125
1220,0.72971207,0.7578125
1240,0.6344464,0.828125
1260,0.5195689,0.8125
1280,0.5672049,0.828125
1300,0.62875295,0.7734375
1320,0.55785596,0.8203125
1340,0.5795772,0.8125
1360,0.61159974,0.8046875
1380,0.5151004,0.8359375
1400,0.5707373,0.8203125
1420,0.48999992,0.828125
1440,0.47238964,0.859375
1460,0.48460048,0.859375
1480,0.5693609,0.8359375
1500,0.5905015,0.8125
1520,0.4949289,0.8203125
1540,0.5582113,0.828125
1560,0.55295265,0.8203125
1580,0.6423041,0.828125
1600,0.50169396,0.859375
1620,0.3414436,0.9140625
1640,0.42336705,0.8828125
1660,0.52432406,0.8125
1680,0.5316393,0.84375
1700,0.5215276,0.8515625
1720,0.68194294,0.765625
1740,0.41822428,0.921875
1760,0.4648875,0.8515625
1780,0.55684835,0.84375
1800,0.41876388,0.8671875
1820,0.59697616,0.8515625
1840,0.4832477,0.875
1860,0.44670063,0.859375
1880,0.48419458,0.890625
1900,0.4544144,0.875
1920,0.5620857,0.8359375
1940,0.43994963,0.8984375
1960,0.5335579,0.8359375
1980,0.5740197,0.796875
2000,0.4888383,0.8203125
2020,0.62574124,0.8125
2040,0.7064984,0.78125
2060,0.47495618,0.8359375
2080,0.44483805,0.875
2100,0.72675407,0.796875
2120,0.551508,0.8359375
2140,0.5683804,0.828125
2160,0.6139598,0.7890625
2180,0.4125929,0.875
2200,0.62380356,0.8203125
2220,0.4909652,0.828125
2240,0.5950146,0.8046875
2260,0.4989171,0.84375
2280,0.5098414,0.8125
2300,0.4690174,0.8046875
2320,0.38328257,0.9140625
2340,0.41118467,0.875
2360,0.44286492,0.8125
2380,0.4468245,0.859375
2400,0.43184805,0.8671875
2420,0.3472889,0.8984375
2440,0.48676386,0.8515625
2460,0.37885177,0.90625
2480,0.5341625,0.796875
2500,0.4435718,0.859375
2520,0.5002698,0.8671875
2540,0.51694983,0.828125
2560,0.48813733,0.84375
2580,0.4670773,0.8046875
2600,0.32238322,0.890625
2620,0.5169875,0.84375
2640,0.55586946,0.8671875
2660,0.40409955,0.859375
2680,0.5208235,0.8046875
2700,0.3913244,0.875
2720,0.47211573,0.84375
2740,0.42669627,0.8515625
2760,0.523044,0.8203125
2780,0.56092787,0.84375
2800,0.29131225,0.9140625
