0,3.148176,0.09375
20,1.389888,0.5625
40,1.2846828,0.5625
60,0.9737577,0.65625
80,0.98499227,0.65625
100,0.7486127,0.765625
120,0.7712759,0.734375
140,0.7108853,0.765625
160,0.81633615,0.765625
180,0.80472314,0.71875
200,0.692039,0.8046875
220,0.5984391,0.8203125
240,0.65646785,0.8203125
260,0.57302105,0.7734375
280,0.5319444,0.828125
300,0.5723658,0.828125
320,0.59383523,0.8046875
340,0.5017071,0.828125
360,0.5213294,0.7890625
380,0.5450116,0.765625
400,0.547165,0.796875
420,0.37487835,0.875
440,0.38868505,0.875
460,0.4197688,0.890625
480,0.4816296,0.84375
500,0.47679204,0.84375
520,0.47568333,0.8828125
540,0.4377349,0.8515625
560,0.42119333,0.8515625
580,0.5123929,0.8203125
600,0.3729331,0.8828125
620,0.35153154,0.8984375
640,0.46921012,0.8515625
660,0.42485672,0.859375
680,0.33265346,0.90625
700,0.36841413,0.890625
720,0.3362583,0.890625
740,0.3274064,0.8671875
760,0.2683118,0.9296875
780,0.41554165,0.875
800,0.40527996,0.875
820,0.4279904,0.8671875
840,0.4146004,0.8515625
860,0.3997526,0.8828125
880,0.29046142,0.8984375
900,0.5088774,0.84375
920,0.23698588,0.9375
940,0.25811255,0.953125
960,0.3351411,0.8671875
980,0.35394895,0.8515625
1000,0.28997353,0.9140625
1020,0.29114753,0.875
1040,0.30771196,0.9140625
1060,0.36586964,0.8828125
1080,0.33768955,0.859375
1100,0.35337067,0.859375
1120,0.23532891,0.9375
1140,0.22626565,0.9375
1160,0.26527178,0.90625
1180,0.28308308,0.9140625
1200,0.24476407,0.9296875
1220,0.18644378,0.953125
1240,0.2646597,0.8984375
1260,0.31535548,0.9140625
1280,0.304451,0.90625
1300,0.2637075,0.9296875
1320,0.30544743,0.8828125
1340,0.27469826,0.8984375
1360,0.26245302,0.9140625
1380,0.44395536,0.875
1400,0.30003202,0.90625
1420,0.44739798,0.8359375
1440,0.27661717,0.921875
1460,0.17937656,0.9609375
1480,0.43179685,0.8515625
1500,0.23673691,0.9375
1520,0.21622975,0.9296875
1540,0.31017846,0.8828125
1560,0.21605258,0.921875
1580,0.29077914,0.9140625
