0,2.689414,0.1875
20,0.9125418,0.671875
40,0.821141,0.6875
60,0.54385364,0.8125
80,0.41024858,0.84375
100,0.44348437,0.8671875
120,0.36437607,0.8671875
140,0.38297045,0.8515625
160,0.28827608,0.90625
180,0.3067209,0.8984375
200,0.26241195,0.90625
220,0.21529385,0.921875
240,0.20882683,0.9453125
260,0.22039093,0.9140625
280,0.23635282,0.9375
300,0.31019428,0.8515625
320,0.36355117,0.875
340,0.20796815,0.953125
360,0.1313183,0.9453125
380,0.16502145,0.9609375
400,0.1424632,0.9375
420,0.21144286,0.921875
440,0.20595023,0.9453125
460,0.17113662,0.9453125
480,0.09586566,0.9765625
500,0.20514308,0.9296875
520,0.1298602,0.9765625
540,0.115376525,0.96875
560,0.12485832,0.9765625
580,0.18687776,0.9453125
600,0.10944248,0.953125
620,0.11475001,0.96875
640,0.18391575,0.9453125
660,0.09779574,0.9609375
680,0.19237006,0.96875
700,0.103167415,0.9609375
720,0.19647926,0.96875
740,0.14549649,0.9453125
760,0.11498701,0.96875
780,0.1107996,0.984375
800,0.06555288,0.9765625
820,0.060373817,0.9765625
840,0.09800046,0.96875
860,0.09990347,0.9609375
880,0.062587045,0.9765625
900,0.08743388,0.9609375
920,0.05856666,0.9609375
940,0.067099065,0.984375
960,0.06780965,0.984375
980,0.07023957,0.96875
1000,0.094501525,0.96875
1020,0.12538002,0.96875
1040,0.060980476,0.96875
1060,0.06269243,0.96875
1080,0.06942954,0.9765625
1100,0.094191685,0.96875
1120,0.026205048,0.9921875
1140,0.06851352,0.9765625
1160,0.10189545,0.96875
1180,0.08192055,0.9765625
1200,0.09538975,0.96875
1220,0.07905006,0.9765625
1240,0.091152206,0.96875
1260,0.1350678,0.9375
1280,0.12533918,0.96875
1300,0.039434206,0.9921875
1320,0.04354758,0.984375
1340,0.096515596,0.96875
1360,0.065502495,0.984375
1380,0.031568523,0.9921875
1400,0.07571896,0.96875
1420,0.13138634,0.9609375
1440,0.026995458,0.9921875
1460,0.06295356,0.984375
1480,0.015813485,1.0
1500,0.10778201,0.96875
1520,0.047266223,0.9921875
1540,0.08252326,0.9609375
1560,0.049539715,0.9765625
1580,0.06564261,0.984375
1600,0.024173532,1.0
1620,0.027634352,0.9921875
1640,0.11969708,0.9765625
1660,0.09072112,0.96875
1680,0.11320617,0.9609375
1700,0.06999554,0.9765625
1720,0.043788746,0.9921875
